event_id,year,longitude,latitude,depth,magnitude,mb,ms,strike1,dip1,rake1,distance_to_boundary,boundary_type,plate1,plate2,segment_id,relative_velocity,movement_direction,convergence_rate,transform_rate,extension_rate,boundary_motion_type,grid_cell,is_near_boundary,fault_type,fault_type_code
B010677C,1977,28.7,-2.51,21.0,5.3,5.3,0.0,0.0,151.0,180.0,0.2644606777953954,:CRB,SO,AF,213,0.23847666719237637,100.3876662261795,0.07154300015771291,0.11923833359618818,0.047695333438475276,transform,208_87,1,strike-slip,0
B070877B,1977,39.63,10.94,38.0,5.0,5.0,0.0,10.0,265.0,171.0,1.4068049230792414,:CRB,SO,AF,213,0.2975313013654288,93.84079378804066,0.08925939040962864,0.1487656506827144,0.05950626027308577,transform,219_100,0,strike-slip,0
B121577A,1977,34.91,-4.76,33.0,5.6,4.8,5.6,16.0,42.0,182.0,4.20463867693765,:CRB,SO,AF,213,0.19436434048473927,105.42546534073026,0.05830930214542178,0.09718217024236964,0.03887286809694786,transform,214_85,0,strike-slip,0
C122877A,1977,40.28,16.66,33.0,6.6,5.9,6.6,10.0,62.0,327.0,0.12837231009840155,:CRB,AR,AF,210,0.9314832909776989,77.22276049341933,0.27944498729330963,0.46574164548884944,0.18629665819553978,transform,220_106,1,normal,2
B010878A,1978,34.27,-12.09,33.0,5.1,5.1,0.0,0.0,248.0,180.0,0.33131835143861293,:CRB,SO,AF,213,0.13614008655178722,111.44264244694828,0.04084202596553616,0.06807004327589361,0.027228017310357445,transform,214_77,1,strike-slip,0
B011778B,1978,40.26,16.52,10.0,5.2,5.2,5.0,0.0,237.0,147.0,0.23338928852884502,:CRB,AR,AF,210,0.9363133160259487,77.3345710818292,0.2808939948077846,0.46815665801297435,0.18726266320518975,transform,220_106,1,reverse,1
B110778A,1978,42.59,11.54,33.0,5.4,5.3,5.4,16.0,22.0,286.0,0.3580177230249881,:OSR,SO,AR,208,0.8812450631250881,84.73180068622234,0.2643735189375264,0.44062253156254405,0.17624901262501763,transform,222_101,1,normal,2
B110878B,1978,42.57,11.56,62.0,4.9,4.9,0.0,1.0,16.0,106.0,0.35892713745271176,:OSR,SO,AR,208,0.879880762661184,84.70494518588174,0.2639642287983552,0.439940381330592,0.1759761525322368,transform,222_101,1,reverse,1
B122178C,1978,43.09,11.51,33.0,5.4,5.2,5.4,1.0,21.0,111.0,0.37825479507866566,:OSR,SO,AR,208,0.8946982902917284,84.98913278948893,0.2684094870875185,0.4473491451458642,0.1789396580583457,transform,223_101,1,reverse,1
B110679B,1979,41.17,-12.6,10.0,4.9,4.9,0.0,17.0,260.0,138.0,6.611338522568636,:CRB,SO,AF,213,0.10294789135197568,115.2990393671742,0.030884367405592705,0.05147394567598784,0.020589578270395138,transform,221_77,0,reverse,1
B010980B,1980,27.44,-3.45,10.0,5.0,5.0,4.6,8.0,349.0,248.0,1.503893273507131,:CRB,SO,AF,213,0.23660556703604296,100.56528343008243,0.07098167011081288,0.11830278351802148,0.0473211134072086,transform,207_86,0,normal,2
B011480B,1980,40.27,16.52,10.0,5.7,5.3,5.7,3.0,250.0,341.0,0.23735745195801516,:CRB,AR,AF,210,0.9365395291951408,77.33934164225909,0.28096185875854224,0.4682697645975704,0.18730790583902818,transform,220_106,1,strike-slip,0
B011480D,1980,40.23,16.45,10.0,5.3,5.3,5.1,0.0,256.0,166.0,0.15724681236832785,:CRB,AR,AF,210,0.938276473911686,77.38093974237961,0.2814829421735058,0.469138236955843,0.18765529478233722,transform,220_106,1,strike-slip,0
B050380A,1980,43.13,10.01,10.0,5.3,5.3,5.2,7.0,174.0,291.0,1.8081959766573985,:OSR,SO,AR,208,0.9612874409313408,86.32958815888594,0.28838623227940224,0.4806437204656704,0.19225748818626817,transform,223_100,0,normal,2
B053080A,1980,43.1,10.0,10.0,5.2,5.2,4.4,26.0,322.0,175.0,1.8135464399898895,:OSR,SO,AR,208,0.9610076582969151,86.32452596805837,0.28830229748907454,0.4805038291484576,0.19220153165938303,transform,223_100,0,strike-slip,0
B073081B,1981,28.46,-2.71,33.0,5.0,5.0,4.0,0.0,145.0,180.0,0.574309542058983,:CRB,SO,AF,213,0.2379488619550285,100.4400386864865,0.07138465858650855,0.11897443097751426,0.0475897723910057,transform,208_87,1,strike-slip,0
B042982B,1982,41.38,-10.64,10.0,5.2,5.2,0.0,0.0,266.0,180.0,6.682139295914149,:CRB,SO,AF,213,0.11918961387358795,113.69883681754038,0.03575688416207638,0.059594806936793976,0.023837922774717593,transform,221_79,0,strike-slip,0
B070382C,1982,28.95,-3.74,10.0,5.2,5.2,0.0,5.0,269.0,172.0,0.22230891592556482,:CRB,SO,AF,213,0.22774939994687138,101.5762751358132,0.06832481998406141,0.11387469997343569,0.04554987998937428,transform,208_86,1,strike-slip,0
B121382B,1982,44.29,14.75,10.0,6.0,5.9,6.0,8.0,48.0,249.0,2.7464763552595888,:OSR,SO,AR,208,0.7826815632693709,82.68629779537308,0.23480446898081125,0.39134078163468544,0.1565363126538742,transform,224_104,0,normal,2
B122982C,1982,44.46,14.65,5.0,5.3,5.3,5.0,3.0,225.0,120.0,2.6379344893306196,:OSR,SO,AR,208,0.7911959003124558,82.8517690268315,0.23735877009373674,0.3955979501562279,0.15823918006249116,transform,224_104,0,reverse,1
B070783B,1983,27.86,-7.25,10.0,5.7,5.7,5.5,6.0,124.0,12.0,2.085956938218044,:CRB,SO,AF,213,0.20470824040056446,104.05003239785793,0.061412472120169335,0.10235412020028223,0.04094164808011289,transform,207_82,0,strike-slip,0
B092883B,1983,43.1,11.52,5.0,5.1,5.1,4.6,20.0,191.0,96.0,0.37755885633898534,:OSR,SO,AR,208,0.894502764088398,84.98493663680533,0.26835082922651937,0.447251382044199,0.1789005528176796,transform,223_101,1,reverse,1
B093083A,1983,43.26,11.81,10.0,5.4,5.4,5.4,8.0,13.0,279.0,0.4189686026422517,:OSR,SO,AR,208,0.8856911444241424,84.80322593436688,0.2657073433272427,0.4428455722120712,0.1771382288848285,transform,223_101,1,normal,2
B101983A,1983,43.44,11.8,10.0,5.3,5.3,4.8,1.0,185.0,94.0,0.2985490579452601,:OSR,SO,AR,208,0.8904863525310294,84.89493868120996,0.2671459057593088,0.4452431762655147,0.17809727050620588,transform,223_101,1,reverse,1
B120283D,1983,38.6,7.03,10.0,5.1,5.1,4.3,5.0,259.0,132.0,0.4346687848235715,:CRB,SO,AF,213,0.2728755902707931,96.8376678973319,0.08186267708123793,0.13643779513539656,0.05457511805415863,transform,218_97,1,reverse,1
B011184C,1984,27.72,-6.11,10.0,5.5,5.5,5.3,5.0,330.0,236.0,1.8796327162773052,:CRB,SO,AF,213,0.21442092981996286,102.99878702710026,0.06432627894598886,0.10721046490998143,0.04288418596399257,transform,207_83,0,normal,2
B082584A,1984,32.59,-8.62,10.0,5.4,5.4,4.8,7.0,59.0,310.0,0.09094457707856898,:CRB,SO,AF,213,0.17245823147762174,107.61521682263754,0.05173746944328652,0.08622911573881087,0.03449164629552435,transform,212_81,1,normal,2
B051485A,1985,41.37,-10.59,10.0,6.0,6.0,5.5,4.0,74.0,180.0,6.675245880864613,:CRB,SO,AF,213,0.1196610230792432,113.65047442795512,0.03589830692377296,0.0598305115396216,0.02393220461584864,transform,221_79,0,strike-slip,0
C051485B,1985,41.43,-10.49,10.0,6.4,6.4,6.1,11.0,79.0,255.0,6.742350893419891,:CRB,SO,AF,213,0.12030171365999198,113.59240570857943,0.03609051409799759,0.06015085682999599,0.024060342731998398,transform,221_79,0,normal,2
B053085A,1985,41.38,-10.63,10.0,5.5,5.5,4.9,8.0,67.0,295.0,6.682726507197496,:CRB,SO,AF,213,0.11927634616550353,113.6901317700717,0.035782903849651056,0.059638173082751766,0.023855269233100707,transform,221_79,0,normal,2
B060485A,1985,43.48,12.13,10.0,4.9,4.9,0.0,9.0,19.0,118.0,0.2061299104933639,:OSR,SO,AR,208,0.8770366963854368,84.62259911909803,0.26311100891563105,0.4385183481927184,0.17540733927708738,transform,223_102,1,reverse,1
B062885A,1985,41.21,-10.62,10.0,5.5,5.4,5.5,1.0,257.0,147.0,6.513653012711072,:CRB,SO,AF,213,0.12000689280188581,113.59917913848827,0.03600206784056574,0.060003446400942906,0.024001378560377165,transform,221_79,0,reverse,1
B062885C,1985,29.01,-2.31,10.0,4.9,4.9,0.0,0.0,121.0,180.0,0.142370818990412,:CRB,SO,AF,213,0.23870866072430807,100.37014702012226,0.07161259821729242,0.11935433036215404,0.04774173214486162,transform,209_87,1,strike-slip,0
B082085A,1985,36.04,5.53,10.0,5.4,5.4,4.8,20.0,136.0,265.0,0.5023889951023992,:CRB,SO,AF,213,0.27085163039023286,96.96413502497225,0.08125548911706985,0.13542581519511643,0.054170326078046574,transform,216_95,1,normal,2
B031486A,1986,27.73,-10.73,10.0,5.2,5.2,4.8,13.0,129.0,343.0,4.26325292129144,:CRB,SO,AF,213,0.17732004168175397,106.96661343766897,0.05319601250452619,0.08866002084087699,0.03546400833635079,transform,207_79,0,strike-slip,0
B062986G,1986,29.59,-5.2,14.0,5.5,5.0,5.5,31.0,273.0,130.0,0.05204875118578746,:CRB,SO,AF,213,0.21337729294194485,103.1587515355463,0.06401318788258345,0.10668864647097243,0.042675458588388976,transform,209_84,1,reverse,1
B100787C,1987,35.88,6.35,10.0,5.2,5.2,0.0,25.0,118.0,288.0,1.1052819520828154,:CRB,SO,AF,213,0.27752213662391156,96.16707019728082,0.08325664098717346,0.13876106831195578,0.055504427324782314,transform,215_96,0,normal,2
B102587A,1987,36.73,5.41,10.0,6.2,5.5,6.2,12.0,115.0,232.0,0.14819676953294103,:CRB,SO,AF,213,0.2674409496065051,97.39550039853559,0.08023228488195153,0.13372047480325255,0.05348818992130103,transform,216_95,1,normal,2
B102887A,1987,36.69,5.72,10.0,5.6,5.3,5.6,0.0,113.0,205.0,0.2524109397391481,:CRB,SO,AF,213,0.2699045382498566,97.10358085897124,0.08097136147495698,0.1349522691249283,0.05398090764997132,transform,216_95,1,strike-slip,0
B041688B,1988,27.66,-10.35,10.0,5.3,5.3,4.7,21.0,302.0,156.0,4.030348157529321,:CRB,SO,AF,213,0.18071793790799973,106.60602723597032,0.054215381372399916,0.09035896895399986,0.03614358758159995,transform,207_79,0,strike-slip,0
B121088C,1988,41.08,16.33,10.0,5.2,5.2,4.9,0.0,206.0,296.0,0.9087720066111195,:CRB,AR,AF,210,0.9619632624693653,77.89012216905755,0.2885889787408096,0.4809816312346826,0.19239265249387305,transform,221_106,1,normal,2
B030989A,1989,34.32,-13.76,33.0,5.8,5.8,5.5,24.0,59.0,266.0,0.17189124468686445,:CRB,SO,AF,213,0.12185470090916883,112.89830725931705,0.036556410272750646,0.06092735045458442,0.024370940181833767,transform,214_76,1,normal,2
C031089D,1989,34.34,-13.78,33.0,6.2,6.2,6.1,28.0,61.0,250.0,0.1441200888148453,:CRB,SO,AF,213,0.12159594991884592,112.92548112023152,0.03647878497565377,0.06079797495942296,0.024319189983769186,transform,214_76,1,normal,2
B041389C,1989,39.83,13.37,33.0,4.9,4.9,0.0,8.0,64.0,185.0,0.3066232215602739,:CRB,AR,AF,210,1.045540982495317,79.86396815248887,0.3136622947485951,0.5227704912476585,0.20910819649906343,transform,219_103,1,strike-slip,0
B060889A,1989,37.85,6.8,10.0,5.0,5.0,0.0,0.0,110.0,180.0,0.32285261730393316,:CRB,SO,AF,213,0.2737916394983717,96.69346102604769,0.08213749184951151,0.13689581974918585,0.054758327899674344,transform,217_96,1,strike-slip,0
C082089B,1989,41.94,11.75,10.0,6.3,5.8,6.3,0.0,211.0,180.0,0.19633155630209004,:CRB,SO,AF,213,0.29574437455547997,94.1481321599575,0.08872331236664399,0.14787218727773999,0.059148874911095994,transform,221_101,1,strike-slip,0
B082089C,1989,41.9,11.86,10.0,5.7,5.3,5.7,9.0,211.0,84.0,0.31259891234615733,:CRB,SO,AF,213,0.29663272713326716,94.0322879286086,0.08898981813998015,0.14831636356663358,0.059326545426653436,transform,221_101,1,reverse,1
B082089E,1989,41.81,11.79,10.0,5.4,5.4,0.0,0.0,204.0,180.0,0.3083862513148068,:CRB,SO,AF,213,0.2964296461461968,94.05518851692213,0.08892889384385905,0.1482148230730984,0.059285929229239365,transform,221_101,1,strike-slip,0
C082089F,1989,41.82,11.9,10.0,6.1,6.1,5.6,11.0,197.0,23.0,0.3359534045072331,:CRB,AR,AF,210,1.143749120700929,82.09730146003254,0.34312473621027867,0.5718745603504645,0.2287498241401858,transform,221_101,1,strike-slip,0
C082189A,1989,41.84,11.87,10.0,6.3,6.3,6.2,1.0,199.0,103.0,0.3507963511782852,:CRB,SO,AF,213,0.2968900873361653,93.99695808128712,0.08906702620084958,0.14844504366808264,0.05937801746723306,transform,221_101,1,reverse,1
B082189B,1989,41.75,11.95,10.0,5.8,5.8,5.7,5.0,190.0,310.0,0.259581759759812,:CRB,AR,AF,210,1.1403917630352565,82.02022545457464,0.34211752891057695,0.5701958815176282,0.2280783526070513,transform,221_101,1,normal,2
B082189C,1989,41.71,11.92,10.0,5.2,5.2,0.0,0.0,206.0,180.0,0.2758961580015213,:CRB,AR,AF,210,1.1406468543401953,82.02725073706668,0.34219405630205857,0.5703234271700977,0.22812937086803908,transform,221_101,1,strike-slip,0
B082189D,1989,41.73,11.84,10.0,5.0,5.0,0.0,14.0,197.0,352.0,0.35834437347333914,:CRB,AR,AF,210,1.1440454586226076,82.10657471795393,0.3432136375867823,0.5720227293113038,0.22880909172452155,transform,221_101,1,strike-slip,0
B090589G,1989,34.46,-11.8,10.0,5.0,5.0,0.0,46.0,33.0,295.0,0.08512467327396982,:CRB,SO,AF,213,0.13773877330148476,111.28900004425537,0.041321631990445425,0.06886938665074238,0.027547754660296953,transform,214_78,1,normal,2
B031390G,1990,39.9,-4.08,18.0,5.5,5.5,5.2,3.0,255.0,157.0,7.8721637434443625,:CRB,SO,AF,213,0.1805471699281096,107.25031068583293,0.05416415097843288,0.0902735849640548,0.03610943398562192,transform,219_85,0,strike-slip,0
B040590B,1990,35.95,-2.94,10.0,5.2,5.2,0.0,0.0,262.0,180.0,6.275282368435704,:CRB,SO,AF,213,0.20501813038036065,104.34819398803849,0.06150543911410819,0.10250906519018033,0.041003626076072136,transform,215_87,0,strike-slip,0
B051590B,1990,35.85,-2.96,10.0,5.5,5.5,4.7,16.0,253.0,100.0,6.219219115258764,:CRB,SO,AF,213,0.20525102430702447,104.3169799732091,0.061575307292107334,0.10262551215351223,0.0410502048614049,transform,215_87,0,reverse,1
B051590C,1990,36.0,-3.01,10.0,5.4,5.4,5.2,11.0,0.0,253.0,6.230081893811669,:CRB,SO,AF,213,0.20425242840381674,104.43364849782884,0.06127572852114502,0.10212621420190837,0.040850485680763354,transform,216_86,0,normal,2
C052090A,1990,32.11,5.04,7.0,7.2,6.6,7.2,19.0,182.0,87.0,0.361860667799084,:CRB,SO,AF,213,0.2820367064894942,95.51020069791522,0.08461101194684825,0.1410183532447471,0.056407341297898844,transform,212_95,1,reverse,1
B052490A,1990,31.86,5.29,10.0,6.8,6.1,6.8,6.0,156.0,31.0,0.2205859082081168,:CRB,SO,AF,213,0.284845892508498,95.17058534171068,0.0854537677525494,0.142422946254249,0.05696917850169961,transform,211_95,1,reverse,1
C052490B,1990,31.91,5.34,10.0,7.0,6.6,7.0,9.0,171.0,63.0,0.28924236014111027,:CRB,SO,AF,213,0.2850195877273931,95.15119152308138,0.08550587631821793,0.14250979386369655,0.05700391754547862,transform,211_95,1,reverse,1
C070990B,1990,31.66,5.36,10.0,6.4,6.0,6.4,14.0,336.0,229.0,0.2786042765285564,:CRB,SO,AF,213,0.28613515955399205,95.01236168453752,0.08584054786619762,0.14306757977699602,0.057227031910798414,transform,211_95,1,normal,2
B072890C,1990,32.65,5.21,10.0,5.4,5.4,5.0,0.0,187.0,180.0,0.42868293049758877,:CRB,SO,AF,213,0.2812080108741508,95.62314711444344,0.08436240326224524,0.1406040054370754,0.056241602174830166,transform,212_95,1,strike-slip,0
B090490A,1990,28.99,-0.35,33.0,5.0,5.0,5.0,13.0,92.0,184.0,0.6968296747591922,:CRB,SO,AF,213,0.2539731816925892,98.66305875441503,0.07619195450777676,0.1269865908462946,0.05079463633851784,transform,208_89,1,strike-slip,0
B090790A,1990,31.64,5.44,10.0,5.2,5.2,5.2,15.0,352.0,243.0,0.3607840668599437,:CRB,SO,AF,213,0.2867991514767647,94.93281966762802,0.0860397454430294,0.14339957573838236,0.057359830295352944,transform,211_95,1,normal,2
B022291A,1991,35.8,-3.97,10.0,5.2,5.2,4.4,1.0,102.0,5.0,5.272108231400412,:CRB,SO,AF,213,0.19722626699849766,105.17377565268711,0.05916788009954929,0.09861313349924883,0.03944525339969954,transform,215_86,0,strike-slip,0
B032991A,1991,32.56,5.16,10.0,5.5,5.5,4.9,33.0,8.0,167.0,0.5017629469181634,:CRB,SO,AF,213,0.28118502483973007,95.62333470981561,0.08435550745191901,0.14059251241986503,0.056237004967946015,transform,212_95,1,strike-slip,0
B100991D,1991,31.31,1.87,10.0,5.7,5.7,5.4,1.0,137.0,228.0,0.20837229878273078,:CRB,SO,AF,213,0.26141998068898875,97.88403914085228,0.07842599420669662,0.13070999034449438,0.05228399613779775,transform,211_91,1,normal,2
C030592C,1992,42.81,11.51,15.0,6.2,5.5,6.2,13.0,187.0,279.0,0.2867136027467126,:OSR,SO,AR,208,0.8879087789894156,84.85987844593657,0.2663726336968247,0.4439543894947078,0.17758175579788313,transform,222_101,1,normal,2
C091192B,1992,26.68,-6.09,10.0,6.7,6.7,6.5,14.0,135.0,18.0,2.91961359568351,:CRB,SO,AF,213,0.2192588245425302,102.45396506665246,0.06577764736275905,0.1096294122712651,0.04385176490850604,transform,206_83,0,strike-slip,0
B092392F,1992,26.65,-6.15,10.0,5.6,5.6,5.0,1.0,289.0,21.0,2.9500424315761973,:CRB,SO,AF,213,0.21892067109884383,102.49030095582057,0.06567620132965314,0.10946033554942192,0.04378413421976877,transform,206_83,0,strike-slip,0
B021393C,1993,39.26,8.3,10.0,4.9,4.9,4.8,18.0,313.0,45.0,0.10359053479927281,:CRB,SO,AF,213,0.2799291252130196,96.01594384885007,0.08397873756390588,0.1399645626065098,0.05598582504260392,transform,219_98,1,reverse,1
B031293B,1993,38.66,19.59,10.0,5.0,5.0,4.8,14.0,53.0,217.0,0.21885031414188,:CRB,AF,AR,209,0.7831820692004863,73.91759648700429,0.23495462076014587,0.39159103460024314,0.15663641384009727,transform,218_109,1,normal,2
B031293G,1993,38.68,19.76,10.0,4.9,4.7,4.9,0.0,231.0,180.0,0.32028540397589184,:CRB,AF,AR,209,0.777192344840274,73.78065085647896,0.2331577034520822,0.388596172420137,0.1554384689680548,transform,218_109,1,strike-slip,0
B031393F,1993,38.85,19.67,10.0,5.7,5.7,5.1,5.0,50.0,194.0,0.22377993654481246,:CRB,AF,AR,209,0.784589621394824,73.93924465363628,0.2353768864184472,0.392294810697412,0.1569179242789648,transform,218_109,1,strike-slip,0
B031493B,1993,38.74,19.65,10.0,4.9,4.8,4.9,0.0,211.0,180.0,0.220044222828044,:CRB,AF,AR,209,0.7827748518630271,73.90404122010774,0.2348324555589081,0.39138742593151354,0.15655497037260543,transform,218_109,1,strike-slip,0
B031693A,1993,38.8,19.5,10.0,5.3,5.3,4.8,9.0,53.0,290.0,0.05862985587565275,:CRB,AF,AR,209,0.7898740083135669,74.06193377290049,0.23696220249407007,0.39493700415678346,0.15797480166271338,transform,218_109,1,normal,2
B031693C,1993,41.88,11.66,10.0,5.6,5.6,5.2,9.0,208.0,344.0,0.17414384858501192,:CRB,SO,AF,213,0.29530706596874445,94.20210340199745,0.08859211979062333,0.14765353298437223,0.05906141319374889,transform,221_101,1,strike-slip,0
B032293F,1993,38.81,19.52,10.0,4.8,4.8,4.7,0.0,225.0,180.0,0.07426614302627768,:CRB,AF,AR,209,0.7893482864678649,74.04946185359984,0.23680448594035947,0.39467414323393246,0.157869657293573,transform,218_109,1,strike-slip,0
B032393A,1993,38.9,19.61,10.0,5.1,5.1,5.0,0.0,223.0,180.0,0.17851459324099972,:CRB,AF,AR,209,0.7880360499184116,74.01478844271381,0.23641081497552346,0.3940180249592058,0.15760720998368233,transform,218_109,1,strike-slip,0
B050693E,1993,40.17,14.46,10.0,5.0,5.0,4.7,0.0,247.0,180.0,0.19095876518243346,:CRB,AR,AF,210,1.011987859058209,79.07941842377932,0.3035963577174627,0.5059939295291045,0.2023975718116418,transform,220_104,1,strike-slip,0
B080193A,1993,31.67,15.4,10.0,5.2,5.2,5.2,9.0,38.0,133.0,8.009325005891565,:CRB,AR,AF,210,0.7844012935522953,74.16398063279775,0.23532038806568856,0.39220064677614763,0.15688025871045908,transform,211_105,0,reverse,1
B092193H,1993,39.65,11.5,15.0,5.4,5.4,4.9,23.0,255.0,139.0,1.3943387142297974,:CRB,AR,AF,210,1.1119228703646344,81.40498853583009,0.33357686110939033,0.5559614351823172,0.2223845740729269,transform,219_101,0,reverse,1
